Column1,Column2,Column3,Column4,Column5,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/BurneJones040.jpg,皮格馬利翁和塑像 - 靈魂獲得 Pygmalion and the Image - The Soul Attains,伯恩瓊斯 Sir Edward Coley Burne Jones,1875 - 78,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/BurneJones041.jpg,皮格馬利翁和塑像 - 神性燃燒 Pygmalion and the Image - The Godhead Fires,伯恩瓊斯 Sir Edward Coley Burne Jones,1875 - 78,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/BurneJones042.jpg,賽博拉公主離家 The Princess Sabra Led to the Dragon,伯恩瓊斯 Sir Edward Coley Burne Jones,1866,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/BurneJones043.jpg,邱比特與普賽克 Cupid and Psyche,伯恩瓊斯 Sir Edward Coley Burne Jones,1865,水彩．粉彩．紙．亞麻布 Watercolor. bodycolor. and pastel on paper mounted on linen,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/BurneJones044.jpg,女修道士的故事 The Prioress’Tale,伯恩瓊斯 Sir Edward Coley Burne Jones,1865 - 98,水粉．紙 Gouache on paper,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/BurneJones045.jpg,皮格馬利翁和塑像 - 手的抑制 Pygmalion and the Image - The Hand Refrains,伯恩瓊斯 Sir Edward Coley Burne Jones,1878,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/BurneJones046.jpg,牧羊神的花園 The garden of Pan,伯恩瓊斯 Sir Edward Coley Burne Jones,1886 - 87,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/891_01540737543.jpg,誠實人和女王 Fair Rosamund and Queen Eleanor,伯恩瓊斯 Sir Edward Coley Burne Jones,1861,綜合素材 Mixed Media,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/BurneJones048.jpg,賢士朝拜 The Adoration of the Magi,伯恩瓊斯 Sir Edward Coley Burne Jones,1904,掛毯 Tapestry,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/BurneJones049.jpg,戰鬥：聖喬治殺死蛟龍 六 The fight：St George kills the dragon VI,伯恩瓊斯 Sir Edward Coley Burne Jones,1866,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/BurneJones050.jpg,音樂 Music,伯恩瓊斯 Sir Edward Coley Burne Jones,1877,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Caillebotte001.jpg,小艇 Scolls,卡玉伯特 Gustave Caillebotte,1877,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Caillebotte002.jpg,巴黎街景 Paris Street; Rainy Day,卡玉伯特 Gustave Caillebotte,1877,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Caillebotte003.jpg,屋頂上的眺望(雪景) Rooftops under Snow,卡玉伯特 Gustave Caillebotte,1878,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Caillebotte004.jpg,亞嘉杜的塞納河 La Seine a Argenteuil,卡玉伯特 Gustave Caillebotte,1882,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Caillebotte005.jpg,亨利．科迪爾 Henri Cordier,卡玉伯特 Gustave Caillebotte,1883,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Caillebotte006.jpg,洗澡男子 Man at his Bath,卡玉伯特 Gustave Caillebotte,1884,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Caillebotte007.jpg,歐洲大橋 The Europe Bridge,卡玉伯特 Gustave Caillebotte,1876,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Caillebotte008.jpg,攤子展示的水果 Fruit Displayed on a Stand,卡玉伯特 Gustave Caillebotte,1881 - 82,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Caillebotte009.jpg,長沙發上的裸女 Nude on a Couch,卡玉伯特 Gustave Caillebotte,1880,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Caillebotte010.jpg,花園裡的菊花 Chrysanthemums in the Garden at Petit-Gennevilliers,卡玉伯特 Gustave Caillebotte,1893,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Caillebotte011.jpg,刮地板的工人 The Floor Scrapers,卡玉伯特 Gustave Caillebotte,1875,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Caillebotte012.jpg,亞嘉杜的遊樂場 Argenteuil. F?te foraine,卡玉伯特 Gustave Caillebotte,1883,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Caillebotte013.jpg,黃色原野 The Plain Of Gennevilliers. Yellow Fields,卡玉伯特 Gustave Caillebotte,1884,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Caillebotte014.jpg,亞嘉杜的塞納河和鐵橋 The Seine and the Railroad Bridge at Argenteuil,卡玉伯特 Gustave Caillebotte,1885,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Caillebotte015.jpg,亞嘉杜的塞納河和鐵橋 Bridge at Argenteuil and the Seine,卡玉伯特 Gustave Caillebotte,1883,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Caillebotte016.jpg,亞嘉杜的帆船 Sailing Boats at Argenteuil,卡玉伯特 Gustave Caillebotte,1888,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Caillebotte017.jpg,橙樹 The Orange Trees,卡玉伯特 Gustave Caillebotte,1878,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Caillebotte018.jpg,在亞嘉杜的房子 Maisons ? Argenteuil,卡玉伯特 Gustave Caillebotte,1883,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Caillebotte019.jpg,獨木舟 The Canoes,卡玉伯特 Gustave Caillebotte,1878,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Caillebotte020.jpg,埃皮奈的塞納河畔 La Seine a la Pointe d’Epinay,卡玉伯特 Gustave Caillebotte,1888,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Caillebotte021.jpg,亞嘉杜的草原 Prairie Au Pont D’Argenteuil,卡玉伯特 Gustave Caillebotte,1882 - 86,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Caillebotte022.jpg,葉赫鎮河谷 La Vallee de l’Yerres,卡玉伯特 Gustave Caillebotte,1877,粉彩．蠟筆．紙板 Pastel on paper laid down on board,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Caillebotte023.jpg,哈萊維街 Rue halevy,卡玉伯特 Gustave Caillebotte,1878,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Caillebotte024.jpg,在葉赫河上划獨木舟 Canoe on the Yerres River,卡玉伯特 Gustave Caillebotte,1878,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Caillebotte025.jpg,農村畫像 Portraits in the Countryside,卡玉伯特 Gustave Caillebotte,1876,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Caillebotte026.jpg,透視陽台格窗 View Seen Through a Balcony,卡玉伯特 Gustave Caillebotte,1880,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/921_01633559129.jpg,在窗口的男子 Jeune homme ?sa fen?tre,卡玉伯特 Gustave Caillebotte,1876,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Caillebotte028.jpg,亞嘉杜的塞納河泊船 Bateaux au mouillage sur la Seine a Argenteuil,卡玉伯特 Gustave Caillebotte,1892,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Caillebotte029.jpg,亞嘉杜大橋河畔 La Berge et le Pont d’Argenteuil,卡玉伯特 Gustave Caillebotte,1882,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/924_01633559215.jpg,歐洲大橋 Study for Le Pont de l'Europe,卡玉伯特 Gustave Caillebotte,1876,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Caillebotte031.jpg,兩個花瓶裡的丁香和牡丹 Lilas et pivoines dans deux vases,卡玉伯特 Gustave Caillebotte,1883,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Caillebotte032.jpg,亞嘉杜的塞納河畔 Le Petit Bras De La Seine. Argenteuil,卡玉伯特 Gustave Caillebotte,1886 - 87,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Caillebotte033.jpg,熱訥維耶平原.黃色和綠色的研習 Les Champs. Plaine De Gennevilliers. Etude En Jaune Et Vert,卡玉伯特 Gustave Caillebotte,1884,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Caillebotte034.jpg,蒙梭公園 Le Parc Monceau,卡玉伯特 Gustave Caillebotte,1877,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Caillebotte035.jpg,圖維列的花園 Un jardin a Trouville,卡玉伯特 Gustave Caillebotte,1882,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Caillebotte036.jpg,熱訥維耶的花園 Massif de Fleurs. Jardin du Petit Gennevilliers,卡玉伯特 Gustave Caillebotte,1884,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Caillebotte037.jpg,亞嘉杜的塞納河.泊船 La Seine a Argenteuil. bateaux au mouillage,卡玉伯特 Gustave Caillebotte,1883,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Caillebotte038.jpg,劍蘭瓶花 Vase de glaieuls,卡玉伯特 Gustave Caillebotte,1887 - 88,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Caillebotte039.jpg,聖奧古斯丁廣場.有霧的天氣 La Place Saint-Augustin. temps brumeux,卡玉伯特 Gustave Caillebotte,1878,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Caillebotte040.jpg,歐洲大橋 Le Pont De Leurope. Esquisse,卡玉伯特 Gustave Caillebotte,1876,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Caillebotte041.jpg,葉赫的菜園 Jardin potager. Yerres,卡玉伯特 Gustave Caillebotte,1877,粉臘．紙 pastel on paper,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Caillebotte042.jpg,那不勒斯附近的運河邊 Bord d’un canal. pres de Naples,卡玉伯特 Gustave Caillebotte,1872,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Caillebotte043.jpg,圖維列的別墅 Villas ? Trouville,卡玉伯特 Gustave Caillebotte,1884,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Canaletto001.jpg,威尼斯莫洛皮亞澤塔景觀 Venice. A View Of The Piazzetta Looking North,卡納萊托 Giovanni Antonio Canaletto,,,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Canaletto002.jpg,威斯敏斯特大教堂內景 Interior View of the Henry VII Chapel. Westminster Abbey,卡納萊托 Giovanni Antonio Canaletto,1750,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Canaletto003.jpg,威尼斯.聖馬可盆地耶穌升天節 The Basin of San Marco on Ascension Day,卡納萊托 Giovanni Antonio Canaletto,1740,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Canaletto004.jpg,大運河.一個帆船賽 Canal Grande. A regatta,卡納萊托 Giovanni Antonio Canaletto,1735,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Canaletto005.jpg,威尼斯的卡納勒究入口 Entrance to the Cannaregio,卡納萊托 Giovanni Antonio Canaletto,1734 - 42,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Canaletto006.jpg,威尼斯總督府和運河 The Doge ’s Palace and the riva degli schiavoni,卡納萊托 Giovanni Antonio Canaletto,1730,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Canaletto007.jpg,大運河 The Grand Canal from Campo di San Vio,卡納萊托 Giovanni Antonio Canaletto,1730 - 35,,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Canaletto008.jpg,威尼斯總督府景觀 View of the Ducal Palace,卡納萊托 Giovanni Antonio Canaletto,1730,,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Canaletto009.jpg,運河附近景觀 The Brenta Canal at Padua,卡納萊托 Giovanni Antonio Canaletto,1735 - 40,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Canaletto010.jpg,大運河景觀 View of the Grand Canal,卡納萊托 Giovanni Antonio Canaletto,1720,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Canaletto011.jpg,威尼斯救主堂前停泊的軍艦、吊船和駁船 Venice. a view of the Churches of the Redentore and San Giacomo. with a moored Man-of-war. Gondolas and Barges,卡納萊托 Giovanni Antonio Canaletto,1747 - 55,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Canaletto012.jpg,大運河 Het Canal Grande met de Ponte Rialto en de Fondaco dei Tedeschi,卡納萊托 Giovanni Antonio Canaletto,1707 - 50,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Canaletto013.jpg,威尼斯：莫洛皮亞澤塔 Venice：The Piazzetta from the Molo,卡納萊托 Giovanni Antonio Canaletto,1740,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Canaletto014.jpg,大運河 Grand Canal,卡納萊托 Giovanni Antonio Canaletto,1740,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Canaletto015.jpg,伊頓公學 Eton College,卡納萊托 Giovanni Antonio Canaletto,1754,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Canaletto016.jpg,大運河的入口 The Entrance to the Canal Grande at the Punta della Dogana and the Santa Maria della Salute,卡納萊托 Giovanni Antonio Canaletto,1730 - 45,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Canaletto017.jpg,威尼斯聖馬可廣場 The Piazza San Marco in Venice,卡納萊托 Giovanni Antonio Canaletto,1723 - 24,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Canaletto018.jpg,威尼斯景觀 San Cristoforo. San Michele and Murano from the Fondamenta Nuove. Venice,卡納萊托 Giovanni Antonio Canaletto,1722,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Canaletto019.jpg,聖詹姆斯公園看倫敦白廳 London. a View of the Old Horse Guards and Banqueting Hall. Whitehall Seen from St. James’ Park,卡納萊托 Giovanni Antonio Canaletto,1759,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Canaletto020.jpg,石匠 The Stonemason,卡納萊托 Giovanni Antonio Canaletto,1725,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Canaletto021.jpg,聖馬可廣場 Piazza San Marco Looking South and West,卡納萊托 Giovanni Antonio Canaletto,1763,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Canaletto022.jpg,倫敦泰晤士河看威斯特敏斯水門 London. A View Of The Thames. Looking Towards Westminster From Near The York Water Gate,卡納萊托 Giovanni Antonio Canaletto,,,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Canaletto023.jpg,聖保羅大教堂 St. Paul’s Cathedral,卡納萊托 Giovanni Antonio Canaletto,1754,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Canaletto024.jpg,威尼斯安康聖母教堂 Venice：Santa Maria della Salute,卡納萊托 Giovanni Antonio Canaletto,1740,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Canaletto025.jpg,史基亞佛尼海岸大道.威尼斯 View of the Riva degli Schiavoni. Venice,卡納萊托 Giovanni Antonio Canaletto,1730,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Canaletto026.jpg,聖馬可廣場 Piazza san marco looking south and west,卡納萊托 Giovanni Antonio Canaletto,1763,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Canaletto027.jpg,威尼斯公爵宮 Bucentaur’s return to the pier by the Palazzo Ducale,卡納萊托 Giovanni Antonio Canaletto,1728 - 29,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Canaletto028.jpg,威尼斯的聖馬可 Bacino di San Marco. Venice,卡納萊托 Giovanni Antonio Canaletto,1738,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Canaletto029.jpg,君士坦丁凱旋門與羅馬鬥獸場 View of the Arch of Constantine with the Colosseum,卡納萊托 Giovanni Antonio Canaletto,1742 - 45,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Canaletto030.jpg,龍形黃金船在莫洛的耶穌升天節 The Bucintoro at the Molo on Ascension Day,卡納萊托 Giovanni Antonio Canaletto,1745,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Canaletto031.jpg,瓦立克城堡 Warwick Castle,卡納萊托 Giovanni Antonio Canaletto,1748 - 49,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Canaletto032.jpg,威尼斯聖馬可廣場 The Piazza San Marco. Venice,卡納萊托 Giovanni Antonio Canaletto,1742 - 46,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Canaletto033.jpg,威尼斯大運河的入口 The Entrance to the Grand Canal. Venice,卡納萊托 Giovanni Antonio Canaletto,1730,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Canaletto034.jpg,聖馬可皮亞澤塔 Bacino di S. Marco：From the Piazzetta,卡納萊托 Giovanni Antonio Canaletto,1750,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Canaletto035.jpg,大運河入口與安康聖母聖殿 Entrance to the Grand Canal with Santa Maria della Salute,卡納萊托 Giovanni Antonio Canaletto,1735 - 40,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Canaletto036.jpg,科隆教堂景觀 View of the Neumarkt in Dresden from the Judenhofe,卡納萊托 Giovanni Antonio Canaletto,1749,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Canaletto037.jpg,從泰晤士薩默塞特宮露台展望威斯特敏斯 The Thames from the Terrace of Somerset House. Looking toward Westminster,卡納萊托 Giovanni Antonio Canaletto,1750,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Canaletto038.jpg,倫敦：從泰晤士薩默塞特宮露台展望市區 London：The Thames from Somerset House Terrace towards the City,卡納萊托 Giovanni Antonio Canaletto,1750 - 51,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Canaletto039.jpg,從泰晤士薩默塞特宮露台展望聖保羅 The Thames from the Terrace of Somerset House. Looking toward St. Paul’s,卡納萊托 Giovanni Antonio Canaletto,1750,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Canaletto040.jpg,德勒斯登的易北河右岸.奧古斯都大橋下方 Dresden seen from the Right Bank of the Elbe. beneath the Augusts Bridge,卡納萊托 Giovanni Antonio Canaletto,1748,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Canaletto041.jpg,倫敦拉尼拉中央大廳內部 London - Interior of the Rotunda at Ranelagh,卡納萊托 Giovanni Antonio Canaletto,1754,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Canaletto042.jpg,威尼斯：假日的聖羅赫 Venice：The Feast Day of Saint Roch,卡納萊托 Giovanni Antonio Canaletto,1735,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Canaletto043.jpg,東望威尼斯聖馬可大教堂 Venice. The Piazza San Marco Looking East Towards The Basilica,卡納萊托 Giovanni Antonio Canaletto,1723,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Canaletto044.jpg,威尼斯大運河 The Grand Canal from Palazzo Flangini to Campo San Marcuola,卡納萊托 Giovanni Antonio Canaletto,1738,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Canaletto045.jpg,威尼斯：大運河的上游 Venice：The Upper Reaches of the Grand Canal with S. Simeone Piccolo,卡納萊托 Giovanni Antonio Canaletto,1740,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Canaletto046.jpg,威尼斯：聖彼得堡 Venice：S. Pietro in Castello,卡納萊托 Giovanni Antonio Canaletto,1734 - 42,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Canaletto047.jpg,威斯敏斯特橋.泰晤士河上的遊行 Westminster Bridge. with the Lord Mayor’s Procession on the Thames,卡納萊托 Giovanni Antonio Canaletto,1747,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Canaletto048.jpg,威尼斯：大運河的上游 Venice：S. Simeone Piccolo,卡納萊托 Giovanni Antonio Canaletto,1738,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Canaletto049.jpg,聖喬凡尼與保羅.以及聖馬可學校 Santi Giovanni e Paolo and the Scuola di San Marco,卡納萊托 Giovanni Antonio Canaletto,1725,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Canaletto050.jpg,朝東南的聖馬可廣場 Piazza San Marco：Looking South East,卡納萊托 Giovanni Antonio Canaletto,1735 - 40,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Canaletto051.jpg,幻想畫：在聖喬治教堂和里亞托橋 Capriccio：With San Ｇiorgio Maggiore and the Rialto Bridge,卡納萊托 Giovanni Antonio Canaletto,1746 - 55,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Canaletto052.jpg,幻想畫：有柱子的河流景觀 Capriccio：River Landscape with a Column,卡納萊托 Giovanni Antonio Canaletto,1754,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Canaletto053.jpg,幻想畫：小廣場上的聖馬可駿馬群像 Capriccio：The Horses of San Marco in the Piazzetta,卡納萊托 Giovanni Antonio Canaletto,1743,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Canaletto054.jpg,威尼斯的聖馬可 The Molo. Venice. from the Bacino di San Marco,卡納萊托 Giovanni Antonio Canaletto,1730,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Canaletto055.jpg,大運河 The Grand Canal,卡納萊托 Giovanni Antonio Canaletto,1730,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Caravaggio001.jpg,在以馬杵斯吃晚餐 Supper at Emmaus,卡拉瓦喬 Michelangelo Merisi da Caravaggio,1600 - 01,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Caravaggio002.jpg,聖多馬的懷疑 The Incredulity of Saint Thomas,卡拉瓦喬 Michelangelo Merisi da Caravaggio,1601 - 02,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Caravaggio003.jpg,聖彼得被釘上十字架 The Crucifixion of Saint Peter,卡拉瓦喬 Michelangelo Merisi da Caravaggio,1600 - 01,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Caravaggio004.jpg,朱蒂斯斬殺敵將 Judith Beheading Holofernes,卡拉瓦喬 Michelangelo Merisi da Caravaggio,1598,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Caravaggio005.jpg,聖馬太蒙召喚 The Calling of Saint Matthew,卡拉瓦喬 Michelangelo Merisi da Caravaggio,1599 - 1600,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Caravaggio006.jpg,埋葬基督 The Entombment,卡拉瓦喬 Michelangelo Merisi da Caravaggio,1602 - 03,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Caravaggio007.jpg,聖母玫瑰經 Madonna of the Rosary,卡拉瓦喬 Michelangelo Merisi da Caravaggio,1606 - 07,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Caravaggio008.jpg,入迷的聖法蘭西斯 St. Francis in Ecstasy,卡拉瓦喬 Michelangelo Merisi da Caravaggio,1595,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Caravaggio009.jpg,七件慈悲行為 The Seven Acts of Mercy,卡拉瓦喬 Michelangelo Merisi da Caravaggio,1607,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Caravaggio010.jpg,逃往埃及途中 Rest on Flight to Egypt,卡拉瓦喬 Michelangelo Merisi da Caravaggio,1596 - 97,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Caravaggio011.jpg,賭博 The Cardsharps,卡拉瓦喬 Michelangelo Merisi da Caravaggio,1594 - 95,油彩．畫布 Oil on Canvas,,,,,,,,,
